date,merchant,description,amount,category,profile,bank,currency
2025-10-31,Canadian Tire Gas,Canadian Tire Gas debit transaction,-96.42,Transportation,Family,Scotiabank,CAD
2025-10-31,Disney+,Disney+ debit transaction,-24.94,Subscriptions,Family,Scotiabank,CAD
2025-11-01,Payroll Deposit,Direct deposit from Payroll Deposit,6091.62,Income,Family,Scotiabank,CAD
2025-11-02,Loblaws,Loblaws debit transaction,-228.74,Groceries,Family,Scotiabank,CAD
2025-11-02,Mortgage Payment,Mortgage Payment purchase,-3684.27,Housing,Family,Scotiabank,CAD
2025-11-03,Boston Pizza,Dining payment - Boston Pizza,-121.8,Dining,Family,Scotiabank,CAD
2025-11-05,Costco,Groceries payment - Costco,-399.6,Groceries,Family,Scotiabank,CAD
2025-11-05,Shell,Transportation payment - Shell,-132.76,Transportation,Family,Scotiabank,CAD
2025-11-09,Shell,Shell debit transaction,-68.63,Transportation,Family,Scotiabank,CAD
2025-11-10,Enbridge Gas,Utilities payment - Enbridge Gas,-325.93,Utilities,Family,Scotiabank,CAD
2025-11-11,Swiss Chalet,Swiss Chalet debit transaction,-119.38,Dining,Family,Scotiabank,CAD
2025-11-12,Tim Hortons,Tim Hortons debit transaction,-26.92,Coffee,Family,Scotiabank,CAD
2025-11-13,Loblaws,Loblaws debit transaction,-99.84,Groceries,Family,Scotiabank,CAD
2025-11-15,Canada Child Benefit,Direct deposit from Canada Child Benefit,9756.15,Income,Family,Scotiabank,CAD
2025-11-15,Netflix,Subscriptions payment - Netflix,-26.85,Subscriptions,Family,Scotiabank,CAD
2025-11-15,Starbucks,Scotiabank card transaction at Starbucks,-22.84,Coffee,Family,Scotiabank,CAD
2025-11-15,Tim Hortons,Tim Hortons debit transaction,-10.56,Coffee,Family,Scotiabank,CAD
2025-11-18,Manulife Insurance,Manulife Insurance debit transaction,-216.93,Insurance,Family,Scotiabank,CAD
2025-11-20,Wealthsimple,Wealthsimple debit transaction,-253.01,Savings/Investments,Family,Scotiabank,CAD
2025-11-21,Swiss Chalet,Swiss Chalet debit transaction,-82.56,Dining,Family,Scotiabank,CAD
2025-11-22,Dental Clinic,Dental Clinic debit transaction,-291.09,Healthcare,Family,Scotiabank,CAD
2025-11-22,Hydro One,Hydro One purchase,-123.44,Utilities,Family,Scotiabank,CAD
2025-11-24,Boston Pizza,Dining payment - Boston Pizza,-99.42,Dining,Family,Scotiabank,CAD
2025-11-24,Starbucks,Coffee payment - Starbucks,-10.22,Coffee,Family,Scotiabank,CAD
2025-11-27,RESP Transfer,Savings/Investments payment - RESP Transfer,-397.33,Savings/Investments,Family,Scotiabank,CAD
2025-11-27,Shoppers Drug Mart,Shoppers Drug Mart debit transaction,-353.33,Healthcare,Family,Scotiabank,CAD
2025-12-01,Payroll Deposit,Payroll Deposit income deposit,8992.94,Income,Family,Scotiabank,CAD
2025-12-02,Mortgage Payment,Mortgage Payment debit transaction,-2892.1,Housing,Family,Scotiabank,CAD
2025-12-10,Hydro One,Scotiabank card transaction at Hydro One,-238.01,Utilities,Family,Scotiabank,CAD
2025-12-11,Shell,Shell purchase,-68.7,Transportation,Family,Scotiabank,CAD
2025-12-15,Netflix,Subscriptions payment - Netflix,-25.52,Subscriptions,Family,Scotiabank,CAD
2025-12-17,Rogers Mobile,Rogers Mobile purchase,-297.08,Utilities,Family,Scotiabank,CAD
2025-12-18,Costco,Scotiabank card transaction at Costco,-128.48,Groceries,Family,Scotiabank,CAD
2025-12-18,Sun Life,Sun Life debit transaction,-104.24,Insurance,Family,Scotiabank,CAD
2025-12-19,Petro Canada,Transportation payment - Petro Canada,-156.58,Transportation,Family,Scotiabank,CAD
2025-12-20,Dental Clinic,Dental Clinic purchase,-376.23,Healthcare,Family,Scotiabank,CAD
2025-12-20,TFSA Transfer,TFSA Transfer purchase,-584.81,Savings/Investments,Family,Scotiabank,CAD
2025-12-21,Canadian Tire Gas,Transportation payment - Canadian Tire Gas,-101.55,Transportation,Family,Scotiabank,CAD
2025-12-22,Canadian Tire Gas,Canadian Tire Gas purchase,-142.44,Transportation,Family,Scotiabank,CAD
2025-12-22,Swiss Chalet,Swiss Chalet purchase,-145.64,Dining,Family,Scotiabank,CAD
2025-12-23,Sun Life,Insurance payment - Sun Life,-75.39,Insurance,Family,Scotiabank,CAD
2025-12-24,Starbucks,Coffee payment - Starbucks,-5.26,Coffee,Family,Scotiabank,CAD
2025-12-29,Uber Eats,Uber Eats debit transaction,-128.34,Dining,Family,Scotiabank,CAD
2026-01-01,Canada Child Benefit,Canada Child Benefit income deposit,5910.7,Income,Family,Scotiabank,CAD
2026-01-01,Sun Life,Scotiabank card transaction at Sun Life,-114.05,Insurance,Family,Scotiabank,CAD
2026-01-02,Property Tax,Property Tax debit transaction,-3685.79,Housing,Family,Scotiabank,CAD
2026-01-05,Kids & Company,Childcare payment - Kids & Company,-167.1,Childcare,Family,Scotiabank,CAD
2026-01-07,Shoppers Drug Mart,Shoppers Drug Mart debit transaction,-408.69,Healthcare,Family,Scotiabank,CAD
2026-01-10,Canada Child Benefit,Direct deposit from Canada Child Benefit,5337.86,Income,Family,Scotiabank,CAD
2026-01-10,Hydro One,Utilities payment - Hydro One,-281.25,Utilities,Family,Scotiabank,CAD
2026-01-11,Netflix,Scotiabank card transaction at Netflix,-34.01,Subscriptions,Family,Scotiabank,CAD
2026-01-11,Petro Canada,Transportation payment - Petro Canada,-186.6,Transportation,Family,Scotiabank,CAD
2026-01-11,TFSA Transfer,TFSA Transfer purchase,-168.83,Savings/Investments,Family,Scotiabank,CAD
2026-01-13,Farm Boy,Farm Boy purchase,-103.22,Groceries,Family,Scotiabank,CAD
2026-01-14,Swiss Chalet,Swiss Chalet purchase,-81.13,Dining,Family,Scotiabank,CAD
2026-01-15,Spotify Family,Spotify Family debit transaction,-31.87,Subscriptions,Family,Scotiabank,CAD
2026-01-17,Hydro One,Hydro One debit transaction,-305.78,Utilities,Family,Scotiabank,CAD
2026-01-18,Auto Insurance,Auto Insurance purchase,-349.26,Insurance,Family,Scotiabank,CAD
2026-01-20,Wealthsimple,Wealthsimple debit transaction,-393.5,Savings/Investments,Family,Scotiabank,CAD
2026-01-23,Enbridge Gas,Scotiabank card transaction at Enbridge Gas,-358.17,Utilities,Family,Scotiabank,CAD
2026-01-27,Hydro One,Utilities payment - Hydro One,-170.89,Utilities,Family,Scotiabank,CAD
2026-01-30,Payroll Deposit,Payroll Deposit income deposit,6567.68,Income,Family,Scotiabank,CAD
2026-02-01,Canada Child Benefit,Canada Child Benefit income deposit,7871.72,Income,Family,Scotiabank,CAD
2026-02-01,Costco,Costco debit transaction,-293.62,Groceries,Family,Scotiabank,CAD
2026-02-02,Property Tax,Property Tax purchase,-3960.8,Housing,Family,Scotiabank,CAD
2026-02-05,Kids & Company,Kids & Company purchase,-945.7,Childcare,Family,Scotiabank,CAD
2026-02-05,Starbucks,Scotiabank card transaction at Starbucks,-9.95,Coffee,Family,Scotiabank,CAD
2026-02-05,Uber Eats,Uber Eats debit transaction,-121.1,Dining,Family,Scotiabank,CAD
2026-02-10,Rogers Mobile,Rogers Mobile purchase,-274.04,Utilities,Family,Scotiabank,CAD
2026-02-12,Petro Canada,Petro Canada purchase,-112.35,Transportation,Family,Scotiabank,CAD
2026-02-13,Dental Clinic,Scotiabank card transaction at Dental Clinic,-410.7,Healthcare,Family,Scotiabank,CAD
2026-02-15,Disney+,Disney+ purchase,-31.91,Subscriptions,Family,Scotiabank,CAD
2026-02-18,LifeLabs,LifeLabs purchase,-121.27,Healthcare,Family,Scotiabank,CAD
2026-02-18,Manulife Insurance,Manulife Insurance purchase,-198.51,Insurance,Family,Scotiabank,CAD
2026-02-26,Farm Boy,Farm Boy debit transaction,-155.19,Groceries,Family,Scotiabank,CAD
2026-03-01,Canada Child Benefit,Direct deposit from Canada Child Benefit,6380.61,Income,Family,Scotiabank,CAD
2026-03-01,Walmart Grocery,Groceries payment - Walmart Grocery,-83.93,Groceries,Family,Scotiabank,CAD
2026-03-02,Mortgage Payment,Scotiabank card transaction at Mortgage Payment,-3099.11,Housing,Family,Scotiabank,CAD
2026-03-04,Shoppers Drug Mart,Healthcare payment - Shoppers Drug Mart,-167.83,Healthcare,Family,Scotiabank,CAD
2026-03-05,Dental Clinic,Healthcare payment - Dental Clinic,-194.15,Healthcare,Family,Scotiabank,CAD
2026-03-05,Petro Canada,Transportation payment - Petro Canada,-62.78,Transportation,Family,Scotiabank,CAD
2026-03-09,Auto Insurance,Scotiabank card transaction at Auto Insurance,-269.62,Insurance,Family,Scotiabank,CAD
2026-03-09,Tim Hortons,Scotiabank card transaction at Tim Hortons,-14.16,Coffee,Family,Scotiabank,CAD
2026-03-10,Hydro One,Scotiabank card transaction at Hydro One,-146.39,Utilities,Family,Scotiabank,CAD
2026-03-10,Shoppers Drug Mart,Shoppers Drug Mart debit transaction,-128.03,Healthcare,Family,Scotiabank,CAD
2026-03-14,Starbucks,Starbucks debit transaction,-20.92,Coffee,Family,Scotiabank,CAD
2026-03-14,TFSA Transfer,TFSA Transfer purchase,-286.3,Savings/Investments,Family,Scotiabank,CAD
2026-03-14,Walmart Grocery,Scotiabank card transaction at Walmart Grocery,-169.63,Groceries,Family,Scotiabank,CAD
2026-03-15,Boston Pizza,Dining payment - Boston Pizza,-193.85,Dining,Family,Scotiabank,CAD
2026-03-15,Disney+,Subscriptions payment - Disney+,-30.54,Subscriptions,Family,Scotiabank,CAD
2026-03-18,Manulife Insurance,Insurance payment - Manulife Insurance,-366.98,Insurance,Family,Scotiabank,CAD
2026-03-19,Petro Canada,Petro Canada purchase,-65.32,Transportation,Family,Scotiabank,CAD
2026-03-20,RESP Transfer,RESP Transfer purchase,-1445.27,Savings/Investments,Family,Scotiabank,CAD
2026-03-20,Swiss Chalet,Scotiabank card transaction at Swiss Chalet,-48.68,Dining,Family,Scotiabank,CAD
2026-03-22,Mortgage Payment,Housing payment - Mortgage Payment,-2558.66,Housing,Family,Scotiabank,CAD
2026-03-22,Petro Canada,Transportation payment - Petro Canada,-235.28,Transportation,Family,Scotiabank,CAD
2026-03-22,Starbucks,Scotiabank card transaction at Starbucks,-18.14,Coffee,Family,Scotiabank,CAD
2026-03-22,Swiss Chalet,Swiss Chalet purchase,-85.81,Dining,Family,Scotiabank,CAD
2026-03-22,Tim Hortons,Coffee payment - Tim Hortons,-14.14,Coffee,Family,Scotiabank,CAD
2026-03-28,Sun Life,Scotiabank card transaction at Sun Life,-299.68,Insurance,Family,Scotiabank,CAD
2026-03-28,Walmart Grocery,Scotiabank card transaction at Walmart Grocery,-204.14,Groceries,Family,Scotiabank,CAD
2026-03-29,Dental Clinic,Healthcare payment - Dental Clinic,-213.25,Healthcare,Family,Scotiabank,CAD
2026-04-01,Canada Child Benefit,Direct deposit from Canada Child Benefit,6148.9,Income,Family,Scotiabank,CAD
2026-04-02,Hydro One,Hydro One purchase,-275.56,Utilities,Family,Scotiabank,CAD
2026-04-02,Property Tax,Scotiabank card transaction at Property Tax,-3420.45,Housing,Family,Scotiabank,CAD
2026-04-05,Kids & Company,Kids & Company purchase,-733.42,Childcare,Family,Scotiabank,CAD
2026-04-05,Walmart Grocery,Scotiabank card transaction at Walmart Grocery,-140.97,Groceries,Family,Scotiabank,CAD
2026-04-09,LifeLabs,Scotiabank card transaction at LifeLabs,-387.42,Healthcare,Family,Scotiabank,CAD
2026-04-09,Swiss Chalet,Scotiabank card transaction at Swiss Chalet,-115.93,Dining,Family,Scotiabank,CAD
2026-04-09,Wealthsimple,Wealthsimple purchase,-844.65,Savings/Investments,Family,Scotiabank,CAD
2026-04-10,Rogers Mobile,Rogers Mobile debit transaction,-116.72,Utilities,Family,Scotiabank,CAD
2026-04-11,Loblaws,Loblaws debit transaction,-196.13,Groceries,Family,Scotiabank,CAD
2026-04-15,Spotify Family,Spotify Family debit transaction,-17.2,Subscriptions,Family,Scotiabank,CAD
2026-04-16,Loblaws,Groceries payment - Loblaws,-397.96,Groceries,Family,Scotiabank,CAD
2026-04-18,Manulife Insurance,Scotiabank card transaction at Manulife Insurance,-135.76,Insurance,Family,Scotiabank,CAD
2026-04-20,RESP Transfer,RESP Transfer debit transaction,-1188.4,Savings/Investments,Family,Scotiabank,CAD
2026-04-24,Petro Canada,Petro Canada purchase,-131.31,Transportation,Family,Scotiabank,CAD
2026-04-27,Enbridge Gas,Enbridge Gas purchase,-385.64,Utilities,Family,Scotiabank,CAD
2026-04-27,Tim Hortons,Coffee payment - Tim Hortons,-11.08,Coffee,Family,Scotiabank,CAD
2026-04-29,Shoppers Drug Mart,Healthcare payment - Shoppers Drug Mart,-388.98,Healthcare,Family,Scotiabank,CAD
2026-04-30,Property Tax,Scotiabank card transaction at Property Tax,-3075.62,Housing,Family,Scotiabank,CAD
2026-05-01,Payroll Deposit,Direct deposit from Payroll Deposit,9262.68,Income,Family,Scotiabank,CAD
2026-05-02,Mortgage Payment,Mortgage Payment purchase,-3536.92,Housing,Family,Scotiabank,CAD
2026-05-04,Canada Child Benefit,Direct deposit from Canada Child Benefit,9391.83,Income,Family,Scotiabank,CAD
2026-05-07,Dental Clinic,Scotiabank card transaction at Dental Clinic,-66.7,Healthcare,Family,Scotiabank,CAD
2026-05-07,Petro Canada,Scotiabank card transaction at Petro Canada,-148.01,Transportation,Family,Scotiabank,CAD
2026-05-10,Petro Canada,Scotiabank card transaction at Petro Canada,-230.04,Transportation,Family,Scotiabank,CAD
2026-05-10,Rogers Mobile,Rogers Mobile debit transaction,-372.92,Utilities,Family,Scotiabank,CAD
2026-05-11,Canadian Tire Gas,Scotiabank card transaction at Canadian Tire Gas,-148.39,Transportation,Family,Scotiabank,CAD
2026-05-12,Enbridge Gas,Scotiabank card transaction at Enbridge Gas,-291.65,Utilities,Family,Scotiabank,CAD
2026-05-15,Netflix,Scotiabank card transaction at Netflix,-18.41,Subscriptions,Family,Scotiabank,CAD
2026-05-15,Petro Canada,Transportation payment - Petro Canada,-217.42,Transportation,Family,Scotiabank,CAD
2026-05-15,Spotify Family,Scotiabank card transaction at Spotify Family,-22.81,Subscriptions,Family,Scotiabank,CAD
2026-05-17,Dental Clinic,Dental Clinic debit transaction,-241.42,Healthcare,Family,Scotiabank,CAD
2026-05-17,Starbucks,Starbucks purchase,-22.98,Coffee,Family,Scotiabank,CAD
2026-05-18,Auto Insurance,Insurance payment - Auto Insurance,-326.31,Insurance,Family,Scotiabank,CAD
2026-05-20,Wealthsimple,Wealthsimple debit transaction,-866.18,Savings/Investments,Family,Scotiabank,CAD
2026-05-23,Starbucks,Scotiabank card transaction at Starbucks,-6.04,Coffee,Family,Scotiabank,CAD
2026-05-24,Dental Clinic,Dental Clinic debit transaction,-71.3,Healthcare,Family,Scotiabank,CAD
2026-05-26,Costco,Groceries payment - Costco,-254.08,Groceries,Family,Scotiabank,CAD
2026-05-27,Swiss Chalet,Scotiabank card transaction at Swiss Chalet,-200.98,Dining,Family,Scotiabank,CAD
2026-05-28,Tim Hortons,Tim Hortons debit transaction,-18.5,Coffee,Family,Scotiabank,CAD
2026-05-29,Tim Hortons,Coffee payment - Tim Hortons,-18.61,Coffee,Family,Scotiabank,CAD
2026-05-29,Walmart Grocery,Walmart Grocery debit transaction,-326.68,Groceries,Family,Scotiabank,CAD
2026-05-30,Boston Pizza,Boston Pizza debit transaction,-74.92,Dining,Family,Scotiabank,CAD
2026-05-30,Walmart Grocery,Walmart Grocery purchase,-175.55,Groceries,Family,Scotiabank,CAD
2026-06-01,Mortgage Payment,Housing payment - Mortgage Payment,-2580.53,Housing,Family,Scotiabank,CAD
2026-06-01,Payroll Deposit,Payroll Deposit income deposit,7230.35,Income,Family,Scotiabank,CAD
2026-06-02,Mortgage Payment,Mortgage Payment purchase,-3498.25,Housing,Family,Scotiabank,CAD
2026-06-03,Farm Boy,Farm Boy debit transaction,-98.91,Groceries,Family,Scotiabank,CAD
2026-06-05,Uber Eats,Dining payment - Uber Eats,-57.47,Dining,Family,Scotiabank,CAD
2026-06-08,Shoppers Drug Mart,Shoppers Drug Mart debit transaction,-374.87,Healthcare,Family,Scotiabank,CAD
2026-06-09,Rogers Mobile,Rogers Mobile purchase,-412.68,Utilities,Family,Scotiabank,CAD
2026-06-10,Farm Boy,Scotiabank card transaction at Farm Boy,-320.3,Groceries,Family,Scotiabank,CAD
2026-06-10,Rogers Mobile,Rogers Mobile purchase,-174.3,Utilities,Family,Scotiabank,CAD
2026-06-10,Shoppers Drug Mart,Shoppers Drug Mart purchase,-70.48,Healthcare,Family,Scotiabank,CAD
2026-06-10,YMCA Childcare,Childcare payment - YMCA Childcare,-872.29,Childcare,Family,Scotiabank,CAD
2026-06-11,Farm Boy,Farm Boy debit transaction,-104.57,Groceries,Family,Scotiabank,CAD
2026-06-12,Uber Eats,Uber Eats debit transaction,-52.98,Dining,Family,Scotiabank,CAD
2026-06-15,Netflix,Netflix debit transaction,-29.8,Subscriptions,Family,Scotiabank,CAD
2026-06-18,Auto Insurance,Insurance payment - Auto Insurance,-104.49,Insurance,Family,Scotiabank,CAD
2026-06-20,Bell Internet,Bell Internet debit transaction,-205.21,Utilities,Family,Scotiabank,CAD
2026-06-20,TFSA Transfer,Scotiabank card transaction at TFSA Transfer,-999.63,Savings/Investments,Family,Scotiabank,CAD
2026-06-21,Uber Eats,Uber Eats purchase,-119.13,Dining,Family,Scotiabank,CAD
2026-06-23,Boston Pizza,Boston Pizza purchase,-79.96,Dining,Family,Scotiabank,CAD
2026-06-23,Farm Boy,Farm Boy purchase,-260.97,Groceries,Family,Scotiabank,CAD
2026-06-23,Petro Canada,Transportation payment - Petro Canada,-105.17,Transportation,Family,Scotiabank,CAD
2026-06-24,Wealthsimple,Scotiabank card transaction at Wealthsimple,-1522.25,Savings/Investments,Family,Scotiabank,CAD
2026-06-26,Canadian Tire Gas,Transportation payment - Canadian Tire Gas,-244.56,Transportation,Family,Scotiabank,CAD
2026-06-27,Dental Clinic,Healthcare payment - Dental Clinic,-31.4,Healthcare,Family,Scotiabank,CAD
2026-06-29,Canada Child Benefit,Canada Child Benefit income deposit,7959.29,Income,Family,Scotiabank,CAD
2026-06-30,Kids & Company,Kids & Company purchase,-599.49,Childcare,Family,Scotiabank,CAD
2026-06-30,LifeLabs,Healthcare payment - LifeLabs,-85.85,Healthcare,Family,Scotiabank,CAD
2026-07-01,Canada Child Benefit,Canada Child Benefit income deposit,8083.73,Income,Family,Scotiabank,CAD
2026-07-02,Enbridge Gas,Enbridge Gas debit transaction,-338.58,Utilities,Family,Scotiabank,CAD
2026-07-02,Mortgage Payment,Scotiabank card transaction at Mortgage Payment,-3359.91,Housing,Family,Scotiabank,CAD
2026-07-04,Sun Life,Scotiabank card transaction at Sun Life,-79.54,Insurance,Family,Scotiabank,CAD
2026-07-05,Kids & Company,Childcare payment - Kids & Company,-1004.96,Childcare,Family,Scotiabank,CAD
2026-07-10,Bell Internet,Bell Internet debit transaction,-235.16,Utilities,Family,Scotiabank,CAD
2026-07-12,RESP Transfer,RESP Transfer debit transaction,-1404.02,Savings/Investments,Family,Scotiabank,CAD
2026-07-14,Mortgage Payment,Mortgage Payment debit transaction,-2534.45,Housing,Family,Scotiabank,CAD
2026-07-15,Spotify Family,Spotify Family purchase,-34.51,Subscriptions,Family,Scotiabank,CAD
2026-07-15,Tim Hortons,Scotiabank card transaction at Tim Hortons,-19.35,Coffee,Family,Scotiabank,CAD
2026-07-17,Farm Boy,Groceries payment - Farm Boy,-98.25,Groceries,Family,Scotiabank,CAD
2026-07-18,Manulife Insurance,Manulife Insurance debit transaction,-140.39,Insurance,Family,Scotiabank,CAD
2026-07-22,Dental Clinic,Healthcare payment - Dental Clinic,-66.97,Healthcare,Family,Scotiabank,CAD
2026-07-25,School Lunch Program,School Lunch Program purchase,-449.81,Childcare,Family,Scotiabank,CAD
2026-07-26,Bell Internet,Bell Internet debit transaction,-405.79,Utilities,Family,Scotiabank,CAD
2026-07-28,Shoppers Drug Mart,Scotiabank card transaction at Shoppers Drug Mart,-125.62,Healthcare,Family,Scotiabank,CAD
2026-07-30,Shoppers Drug Mart,Healthcare payment - Shoppers Drug Mart,-25.51,Healthcare,Family,Scotiabank,CAD
2026-08-01,Payroll Deposit,Payroll Deposit income deposit,7755.65,Income,Family,Scotiabank,CAD
2026-08-02,Mortgage Payment,Mortgage Payment debit transaction,-2366.03,Housing,Family,Scotiabank,CAD
2026-08-03,Kids & Company,Kids & Company purchase,-1042.61,Childcare,Family,Scotiabank,CAD
2026-08-05,Loblaws,Loblaws debit transaction,-339.99,Groceries,Family,Scotiabank,CAD
2026-08-05,School Lunch Program,Childcare payment - School Lunch Program,-678.52,Childcare,Family,Scotiabank,CAD
2026-08-06,Mortgage Payment,Mortgage Payment purchase,-3451.55,Housing,Family,Scotiabank,CAD
2026-08-09,Farm Boy,Farm Boy purchase,-236.07,Groceries,Family,Scotiabank,CAD
2026-08-09,Property Tax,Housing payment - Property Tax,-2686.25,Housing,Family,Scotiabank,CAD
2026-08-10,Enbridge Gas,Utilities payment - Enbridge Gas,-374.17,Utilities,Family,Scotiabank,CAD
2026-08-13,Farm Boy,Farm Boy debit transaction,-135.1,Groceries,Family,Scotiabank,CAD
